order_id,customer_id,order_date,product_name,category,quantity,unit_price,discount_pct,revenue,city,quan_huyen,status,delivery_days,rating
ORD006540,CUS020882,2024-03-21 16:01:14,Máy lọc không khí Xiaomi,Gia Dụng,1,376000,0.0,376000,TP.HCM,,Hoàn thành,1.1,
ORD006541,CUS015184,2024-03-15 11:52:11,Ốp lưng iPhone 15,Phụ Kiện,1,69000,0.0,69000,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.7,
ORD006542,CUS010198,2024-03-15 03:15:08,Sandal Birkenstock,Thời Trang,10,414000,0.17,3436200,TP.HCM,,Hoàn thành,1.2,5.0
ORD006543,CUS017315,2024-03-09 20:41:27,Hub USB-C 7 in 1,Phụ Kiện,3,163000,0.02,479220,Cần Thơ,,Hoàn thành,3.7,
ORD006544,CUS025785,2024-03-17 09:45:37,Dầu ăn Simply 5L,FMCG,1,87000,0.0,87000,TP.HCM,Q.Gò Vấp,Hoàn thành,1.7,
ORD006545,CUS025571,2024-03-14 20:26:03,Quần jeans Levi's 501,Thời Trang,1,1058000,0.09,962780,Hà Nội,Đống Đa,Đã hủy,1.7,1.0
ORD006546,CUS010355,2024-03-05 15:43:51,Bóng đá Mikasa,Thể Thao,1,212000,0.11,188680,Hà Nội,,Hoàn thành,1.4,
ORD006547,CUS015569,2024-03-16 20:23:14,Tai nghe Sony WH-1000XM5,Điện Tử,5,1075000,0.0,5375000,Hà Nội,,Hoàn thành,0.8,
ORD006548,CUS002434,2024-03-19 18:32:41,Kem đánh răng Colgate,FMCG,1,100000,0.31,69000,TP.HCM,,Hoàn thành,1.4,
ORD006549,CUS027494,2024-03-21 22:20:14,Bàn ủi hơi nước Philips,Gia Dụng,4,1149000,0.06,4320240,Cần Thơ,,Hoàn thành,4.0,5.0
ORD006550,CUS021123,2024-03-15 11:49:24,Sandal Birkenstock,Thời Trang,9,237000,0.16,1791720,TP.HCM,Q.12,Hoàn thành,0.6,
ORD006551,CUS015501,2024-03-12 21:15:54,Vợt cầu lông Yonex,Thể Thao,1,264000,0.28,190080,TP.HCM,,Hoàn thành,1.3,5.0
ORD006552,CUS000369,2024-03-28 02:39:51,Áo thun Uniqlo,Thời Trang,3,266000,0.2,638400,TP.HCM,Q.7,Hoàn thành,1.2,
ORD006553,CUS023035,2024-03-06 09:15:01,Bóng đá Mikasa,Thể Thao,7,1056000,0.32,5026560,Hà Nội,Cầu Giấy,Hoàn thành,1.3,
ORD006554,CUS018985,2024-03-18 23:57:55,Samsung Galaxy S24,Điện Tử,1,584000,0.36,373760,TP.HCM,Q.12,Hoàn trả,1.3,
ORD006555,CUS022679,2024-03-15 13:58:16,Samsung Galaxy S24,Điện Tử,1,864000,0.07,803520,Hà Nội,Hoàng Mai,Hoàn thành,0.7,4.0
ORD006556,CUS021408,2024-03-15 21:18:58,Túi xách Coach,Thời Trang,1,557000,0.0,557000,TP.HCM,,Hoàn thành,1.3,4.0
ORD006557,CUS003080,2024-03-12 11:02:08,Bóng đá Mikasa,Thể Thao,4,198000,0.34,522720,Đà Nẵng,,Hoàn thành,3.5,
ORD006558,CUS006957,2024-03-06 21:53:30,Máy ảnh Sony A7 IV,Điện Tử,2,1226000,0.0,2452000,Hà Nội,Cầu Giấy,Hoàn trả,1.6,1.0
ORD006559,CUS023950,2024-03-06 13:02:19,Găng tay boxing,Thể Thao,7,122000,0.23,657580,TP.HCM,Q.1,Hoàn thành,0.9,
ORD006560,CUS010133,2024-03-05 19:40:11,Sandal Birkenstock,Thời Trang,5,393000,0.0,1965000,Hà Nội,Hoàn Kiếm,Hoàn thành,1.5,5.0
ORD006561,CUS022431,2024-03-01 13:14:33,Sữa tắm Nivea,FMCG,8,67000,0.44,300160,TP.HCM,,Hoàn thành,1.0,
ORD006562,CUS010816,2024-03-13 05:28:33,Đầm maxi hoa nhí,Thời Trang,1,386000,0.07,358980,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.7,4.0
ORD006563,CUS001726,2024-03-10 20:01:25,"Smart TV Samsung 55""",Điện Tử,1,623000,0.16,523320,Hải Phòng,Hồng Bàng,Hoàn trả,4.7,
ORD006564,CUS007141,2024-03-20 09:00:19,"Balo laptop 15""",Phụ Kiện,5,149000,0.0,745000,TP.HCM,,Hoàn trả,2.0,1.0
ORD006565,CUS004478,2024-03-21 19:51:55,Mì Hảo Hảo thùng 30 gói,FMCG,3,63000,0.0,189000,TP.HCM,,Hoàn thành,2.3,
ORD006566,CUS016782,2024-03-04 06:40:32,Lò vi sóng Panasonic,Gia Dụng,3,1635000,0.12,4316400,Hà Nội,,Hoàn thành,0.5,
ORD006567,CUS013047,2024-03-18 10:23:49,Nước giặt OMO 3.7kg,FMCG,3,95000,0.07,265050,TP.HCM,Q.12,Hoàn thành,1.2,5.0
ORD006568,CUS027387,2024-03-26 04:20:53,Dầu gội Dove 650ml,FMCG,1,27000,0.21,21330,TP.HCM,,Hoàn thành,1.9,5.0
ORD006569,CUS020506,2024-03-26 12:07:30,Bàn ủi hơi nước Philips,Gia Dụng,1,455000,0.1,409500,TP.HCM,Q.3,Hoàn trả,1.1,1.0
ORD006570,CUS024566,2024-03-24 10:15:40,Giá đỡ laptop,Phụ Kiện,5,90000,0.1,405000,TP.HCM,,Hoàn thành,2.1,4.0
ORD006571,CUS018947,2024-03-17 13:07:52,Quạt điều hòa Casper,Gia Dụng,4,836000,0.24,2541440,Đà Nẵng,Ngũ Hành Sơn,Hoàn thành,4.1,
ORD006572,CUS004698,2024-03-01 13:12:48,Kem đánh răng Colgate,FMCG,3,59000,0.4,106200,Hải Phòng,,Hoàn thành,4.1,
ORD006573,CUS019772,2024-03-19 16:31:16,Bàn ủi hơi nước Philips,Gia Dụng,1,676000,0.4,405600,Hà Nội,Cầu Giấy,Hoàn thành,1.3,
ORD006574,CUS021336,2024-03-23 14:59:21,Máy lọc không khí Xiaomi,Gia Dụng,4,4000000,0.0,16000000,TP.HCM,,Hoàn thành,1.9,4.0
ORD006575,CUS010065,2024-03-20 12:26:18,Mì Hảo Hảo thùng 30 gói,FMCG,1,48000,0.12,42240,Hà Nội,,Hoàn thành,1.8,3.0
ORD006576,CUS001912,2024-03-27 20:01:27,Robot hút bụi Roomba,Gia Dụng,1,1728000,0.09,1572480,TP.HCM,Q.1,Hoàn thành,1.6,
ORD006577,CUS012434,2024-03-12 18:46:11,Dầu ăn Simply 5L,FMCG,9,59000,0.0,531000,TP.HCM,,Hoàn thành,0.6,
ORD006578,CUS015939,2024-03-18 20:32:43,Bàn ủi hơi nước Philips,Gia Dụng,9,203000,0.2,1461600,TP.HCM,Q.Tân Bình,Đã hủy,1.1,3.0
ORD006579,CUS014666,2024-03-13 08:12:22,Ốp lưng iPhone 15,Phụ Kiện,5,146000,0.0,730000,TP.HCM,,Hoàn thành,0.5,
ORD006580,CUS024348,2024-03-20 09:29:24,Giá đỡ laptop,Phụ Kiện,1,254000,0.25,190500,TP.HCM,Q.3,Đã hủy,1.9,3.0
ORD006581,CUS009261,2024-03-14 14:47:47,Bóng đá Mikasa,Thể Thao,1,556000,0.11,494840,TP.HCM,Q.1,Hoàn thành,1.9,5.0
ORD006582,CUS010826,2024-03-06 00:21:27,Máy lọc không khí Xiaomi,Gia Dụng,6,875000,0.19,4252500,TP.HCM,Q.7,Hoàn thành,1.3,5.0
ORD006583,CUS008590,2024-03-07 22:44:39,Máy lọc không khí Xiaomi,Gia Dụng,3,761000,0.35,1483950,Đà Nẵng,,Hoàn thành,4.0,
ORD006584,CUS010040,2024-03-15 04:44:21,Samsung Galaxy S24,Điện Tử,1,780000,0.18,639600,Đà Nẵng,Hải Châu,Hoàn thành,3.8,4.0
ORD006585,CUS007991,2024-03-01 08:59:51,Kem đánh răng Colgate,FMCG,1,111000,0.14,95460,TP.HCM,,Hoàn thành,2.1,
ORD006586,CUS020198,2024-03-13 07:53:16,Sandal Birkenstock,Thời Trang,1,270000,0.0,270000,TP.HCM,Q.Tân Bình,Hoàn thành,1.5,
ORD006587,CUS013361,2024-03-03 03:16:13,Apple Watch Series 9,Điện Tử,1,715000,0.0,715000,TP.HCM,,Hoàn thành,1.3,4.0
ORD006588,CUS011597,2024-03-09 20:20:43,Chuột không dây Logitech,Phụ Kiện,1,166000,0.54,76360,TP.HCM,,Hoàn thành,1.5,
ORD006589,CUS004049,2024-03-02 17:52:40,Xe đạp Giant ATX,Thể Thao,5,317000,0.29,1125350,TP.HCM,,Hoàn thành,1.5,
ORD006590,CUS026803,2024-03-14 00:06:05,Kem đánh răng Colgate,FMCG,1,140000,0.23,107800,TP.HCM,Q.1,Hoàn thành,1.6,5.0
ORD006591,CUS009274,2024-03-25 17:54:14,Sandal Birkenstock,Thời Trang,7,463000,0.04,3111360,Hà Nội,,Hoàn thành,1.1,3.0
ORD006592,CUS016235,2024-03-01 09:45:16,Máy lọc không khí Xiaomi,Gia Dụng,2,470000,0.14,808400,TP.HCM,,Hoàn thành,1.1,
ORD006593,CUS025484,2024-03-23 12:19:59,Nước mắm Phú Quốc 1L,FMCG,1,33000,0.39,20130,TP.HCM,,Hoàn thành,0.8,
ORD006594,CUS011081,2024-03-07 04:15:58,Găng tay boxing,Thể Thao,1,269000,0.0,269000,Cần Thơ,Bình Thuỷ,Hoàn trả,3.3,
ORD006595,CUS024892,2024-03-21 04:41:53,Hub USB-C 7 in 1,Phụ Kiện,9,529000,0.0,4761000,Đà Nẵng,,Hoàn thành,4.4,
ORD006596,CUS013506,2024-03-10 12:30:41,Áo khoác bomber,Thời Trang,10,304000,0.22,2371200,TP.HCM,,Hoàn thành,1.6,5.0
ORD006597,CUS004224,2024-03-08 08:22:38,Sandal Birkenstock,Thời Trang,10,552000,0.28,3974400,TP.HCM,Q.Gò Vấp,Hoàn thành,1.9,
ORD006598,CUS004931,2024-03-06 18:39:35,Quần jeans Levi's 501,Thời Trang,1,160000,0.0,160000,TP.HCM,,Hoàn thành,0.5,
ORD006599,CUS004050,2024-03-17 19:50:41,Apple Watch Series 9,Điện Tử,3,548000,0.26,1216560,TP.HCM,Q.3,Hoàn thành,1.7,5.0
ORD006600,CUS000897,2024-03-05 09:01:24,Áo thun Uniqlo,Thời Trang,10,313000,0.16,2629200,Đà Nẵng,,Hoàn thành,3.7,
ORD006601,CUS027983,2024-03-12 17:46:39,iPhone 15 Pro,Điện Tử,1,2914000,0.22,2272920,TP.HCM,,Hoàn thành,1.5,
ORD006602,CUS003449,2024-03-16 14:13:45,Samsung Galaxy S24,Điện Tử,1,484000,0.33,324280,Cần Thơ,,Hoàn thành,3.7,4.0
ORD006603,CUS017011,2024-03-01 07:56:17,Túi xách Coach,Thời Trang,3,240000,0.0,720000,Hà Nội,,Hoàn thành,1.4,4.0
ORD006604,CUS019403,2024-03-27 02:45:34,Laptop Dell XPS 13,Điện Tử,1,1804000,0.07,1677720,TP.HCM,,Hoàn trả,1.5,
ORD006605,CUS020421,2024-03-28 05:18:41,Bàn ủi hơi nước Philips,Gia Dụng,1,1950000,0.0,1950000,TP.HCM,Q.Tân Bình,Hoàn thành,1.9,5.0
ORD006606,CUS027754,2024-03-16 23:49:12,iPhone 15 Pro,Điện Tử,9,1365000,0.24,9336600,TP.HCM,Q.Tân Bình,Hoàn thành,1.9,
ORD006607,CUS009067,2024-03-04 04:44:58,Giày chạy bộ Adidas Ultraboost,Thể Thao,1,570000,0.0,570000,TP.HCM,Q.3,Hoàn thành,0.9,
ORD006608,CUS017194,2024-03-21 19:18:18,Quần jeans Levi's 501,Thời Trang,3,204000,0.0,612000,TP.HCM,,Hoàn thành,1.6,
ORD006609,CUS016397,2024-03-22 09:03:44,iPad Pro 11,Điện Tử,5,475000,0.0,2375000,TP.HCM,Q.3,Đã hủy,1.1,
ORD006610,CUS016143,2024-03-10 22:32:48,Samsung Galaxy S24,Điện Tử,10,528000,0.32,3590400,Hà Nội,,Hoàn thành,1.5,
ORD006611,CUS025624,2024-03-27 06:15:47,Máy xay sinh tố Vitamix,Gia Dụng,1,444000,0.0,444000,Cần Thơ,,Hoàn thành,4.0,
ORD006612,CUS025867,2024-03-28 06:11:12,Giày Nike Air Max,Thời Trang,1,401000,0.24,304760,TP.HCM,,Hoàn thành,1.8,3.0
ORD006613,CUS024006,2024-03-01 11:48:52,Sữa Vinamilk 1L,FMCG,6,31000,0.24,141360,TP.HCM,Q.7,Hoàn thành,0.9,4.0
ORD006614,CUS008486,2024-03-10 07:57:06,iPad Pro 11,Điện Tử,3,1220000,0.0,3660000,Đà Nẵng,,Hoàn thành,4.4,4.0
ORD006615,CUS015318,2024-03-12 03:35:11,Bàn phím cơ Keychron K2,Phụ Kiện,1,108000,0.07,100440,Hà Nội,,Hoàn thành,1.5,
ORD006616,CUS024667,2024-03-27 14:03:51,iPad Pro 11,Điện Tử,1,749000,0.55,337050,Đà Nẵng,Ngũ Hành Sơn,Hoàn thành,4.8,
ORD006617,CUS019221,2024-03-04 11:31:17,Dầu gội Dove 650ml,FMCG,1,111000,0.0,111000,TP.HCM,Q.3,Hoàn thành,1.3,
ORD006618,CUS027946,2024-03-25 00:16:49,Bóng đá Mikasa,Thể Thao,1,214000,0.0,214000,Hà Nội,Ba Đình,Hoàn thành,1.7,
ORD006619,CUS004745,2024-03-08 13:37:07,Áo khoác bomber,Thời Trang,5,828000,0.17,3436200,TP.HCM,,Hoàn thành,1.0,4.0
ORD006620,CUS001828,2024-03-24 15:54:50,Đầm maxi hoa nhí,Thời Trang,4,576000,0.0,2304000,Đà Nẵng,Hải Châu,Hoàn thành,3.3,5.0
ORD006621,CUS006205,2024-03-07 00:37:30,Dây kéo tập gym,Thể Thao,1,210000,0.03,203700,Hải Phòng,Hồng Bàng,Hoàn thành,4.1,
ORD006622,CUS023471,2024-03-27 12:22:17,Sandal Birkenstock,Thời Trang,10,720000,0.36,4608000,Hà Nội,Long Biên,Đã hủy,1.1,
ORD006623,CUS022515,2024-03-24 09:34:11,Laptop Dell XPS 13,Điện Tử,5,540000,0.02,2646000,TP.HCM,Q.12,Hoàn thành,1.7,
ORD006624,CUS025258,2024-03-25 02:40:19,Dầu ăn Simply 5L,FMCG,2,141000,0.08,259440,Hà Nội,Cầu Giấy,Hoàn thành,0.6,
ORD006625,CUS007793,2024-03-06 19:58:48,"Smart TV Samsung 55""",Điện Tử,3,1282000,0.52,1846080,Hà Nội,,Hoàn thành,1.5,
ORD006626,CUS004868,2024-03-27 16:24:07,Giá đỡ laptop,Phụ Kiện,1,50000,0.08,46000,Hà Nội,Hoàn Kiếm,Hoàn thành,1.5,4.0
ORD006627,CUS021186,2024-03-09 06:59:19,Bàn ủi hơi nước Philips,Gia Dụng,6,345000,0.0,2070000,TP.HCM,,Hoàn thành,1.3,
ORD006628,CUS003141,2024-03-14 09:57:25,Sữa tắm Nivea,FMCG,1,51000,0.0,51000,TP.HCM,Q.Gò Vấp,Hoàn thành,1.8,4.0
ORD006629,CUS024391,2024-03-06 21:25:29,Áo thun Uniqlo,Thời Trang,1,589000,0.18,482980,TP.HCM,Q.7,Hoàn thành,1.6,
ORD006630,CUS018823,2024-03-07 21:24:28,Máy lọc không khí Xiaomi,Gia Dụng,2,677000,0.15,1150900,TP.HCM,,Hoàn thành,1.3,
ORD006631,CUS019410,2024-03-11 01:39:26,Lò vi sóng Panasonic,Gia Dụng,1,667000,0.28,480240,TP.HCM,Q.3,Hoàn thành,1.2,5.0
ORD006632,CUS022092,2024-03-19 06:38:35,Tai nghe Sony WH-1000XM5,Điện Tử,4,1076000,0.14,3701440,TP.HCM,Q.1,Hoàn thành,1.5,4.0
ORD006633,CUS010775,2024-03-10 16:17:59,Găng tay boxing,Thể Thao,1,115000,0.14,98900,Hải Phòng,,Hoàn trả,4.0,
ORD006634,CUS027822,2024-03-13 05:54:14,Sữa tắm Nivea,FMCG,1,107000,0.04,102720,Hà Nội,Cầu Giấy,Hoàn trả,1.4,
ORD006635,CUS001205,2024-03-03 11:13:57,Giày chạy bộ Adidas Ultraboost,Thể Thao,7,849000,0.0,5943000,TP.HCM,,Hoàn thành,1.8,4.0
ORD006636,CUS001759,2024-03-03 09:56:18,Áo thun Uniqlo,Thời Trang,1,562000,0.0,562000,TP.HCM,,Hoàn thành,1.1,4.0
ORD006637,CUS012715,2024-03-25 17:51:19,iPad Pro 11,Điện Tử,1,814000,0.45,447700,TP.HCM,Q.12,Hoàn thành,1.4,5.0
ORD006638,CUS023526,2024-03-25 06:13:48,Nồi cơm điện Cuckoo,Gia Dụng,1,441000,0.43,251370,TP.HCM,Q.12,Hoàn thành,2.2,
ORD006639,CUS003953,2024-03-01 12:33:27,Xe đạp Giant ATX,Thể Thao,9,199000,0.0,1791000,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.4,4.0
ORD006640,CUS009248,2024-03-01 01:46:32,Túi xách Coach,Thời Trang,2,177000,0.08,325680,Hà Nội,Long Biên,Hoàn trả,1.2,
ORD006641,CUS017928,2024-03-21 04:29:14,"Smart TV Samsung 55""",Điện Tử,5,4086000,0.06,19204200,Đà Nẵng,Hải Châu,Hoàn thành,3.9,4.0
ORD006642,CUS010381,2024-03-09 00:16:43,Bóng đá Mikasa,Thể Thao,5,362000,0.0,1810000,TP.HCM,,Hoàn thành,1.3,5.0
ORD006643,CUS027718,2024-03-20 20:09:09,Túi xách Coach,Thời Trang,9,602000,0.0,5418000,Cần Thơ,,Hoàn thành,3.7,5.0
ORD006644,CUS012825,2024-03-01 23:10:09,Đầm maxi hoa nhí,Thời Trang,1,583000,0.0,583000,TP.HCM,Q.Tân Bình,Hoàn thành,1.7,
ORD006645,CUS026534,2024-03-26 21:26:09,Máy xay sinh tố Vitamix,Gia Dụng,1,817000,0.25,612750,TP.HCM,,Hoàn thành,1.6,
ORD006646,CUS025459,2024-03-11 18:45:30,Apple Watch Series 9,Điện Tử,9,600000,0.0,5400000,TP.HCM,Q.Tân Bình,Hoàn thành,0.7,5.0
ORD006647,CUS007457,2024-03-28 17:31:19,Apple Watch Series 9,Điện Tử,1,1433000,0.0,1433000,TP.HCM,Q.Bình Thạnh,Hoàn thành,2.0,3.0
ORD006648,CUS012319,2024-03-03 13:22:17,Máy ảnh Sony A7 IV,Điện Tử,10,548000,0.0,5480000,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.4,
ORD006649,CUS025918,2024-03-16 09:15:41,Hub USB-C 7 in 1,Phụ Kiện,1,187000,0.29,132770,TP.HCM,,Hoàn thành,1.2,5.0
ORD006650,CUS009058,2024-03-21 10:58:25,Áo thun Uniqlo,Thời Trang,7,188000,0.25,987000,TP.HCM,,Hoàn thành,1.7,
ORD006651,CUS010403,2024-03-20 04:45:51,Bàn ủi hơi nước Philips,Gia Dụng,1,577000,0.28,415440,TP.HCM,Q.Bình Thạnh,Hoàn thành,2.1,
ORD006652,CUS010895,2024-03-20 04:49:34,"Balo laptop 15""",Phụ Kiện,3,100000,0.0,300000,TP.HCM,,Hoàn thành,1.8,
ORD006653,CUS015640,2024-03-25 02:10:23,Máy lọc không khí Xiaomi,Gia Dụng,10,1736000,0.1,15624000,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.4,
ORD006654,CUS013437,2024-03-01 07:42:07,Dầu gội Dove 650ml,FMCG,1,15000,0.13,13050,Đà Nẵng,Ngũ Hành Sơn,Hoàn thành,4.2,
ORD006655,CUS020030,2024-03-10 18:18:25,Sữa tắm Nivea,FMCG,1,263000,0.0,263000,Hà Nội,,Hoàn thành,1.5,3.0
ORD006656,CUS010987,2024-03-05 03:20:31,Sandal Birkenstock,Thời Trang,8,216000,0.16,1451520,Hà Nội,Hoàn Kiếm,Hoàn trả,1.0,2.0
ORD006657,CUS012335,2024-03-14 05:51:37,Dầu ăn Simply 5L,FMCG,1,60000,0.22,46800,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.2,5.0
ORD006658,CUS025673,2024-03-04 03:16:18,Hub USB-C 7 in 1,Phụ Kiện,1,167000,0.0,167000,Hà Nội,,Hoàn thành,0.9,
ORD006659,CUS018944,2024-03-23 14:49:38,Dây kéo tập gym,Thể Thao,7,463000,0.05,3078950,Hà Nội,,Hoàn thành,2.4,4.0
ORD006660,CUS027825,2024-03-23 13:27:29,Mì Hảo Hảo thùng 30 gói,FMCG,1,108000,0.08,99360,TP.HCM,Q.Bình Thạnh,Hoàn thành,1.2,
ORD006661,CUS001423,2024-03-13 19:39:41,Quần jeans Levi's 501,Thời Trang,1,505000,0.23,388850,Hà Nội,,Hoàn thành,1.6,
ORD006662,CUS006306,2024-03-17 15:02:40,Giày chạy bộ Adidas Ultraboost,Thể Thao,1,1290000,0.11,1148100,TP.HCM,,Hoàn thành,1.8,
ORD006663,CUS009233,2024-03-05 11:38:22,iPhone 15 Pro,Điện Tử,1,1629000,0.3,1140300,Hải Phòng,Ngô Quyền,Hoàn thành,4.0,5.0
ORD006664,CUS002255,2024-03-14 22:04:16,Thảm yoga Decathlon,Thể Thao,5,354000,0.31,1221300,TP.HCM,,Hoàn thành,1.6,
ORD006665,CUS000515,2024-03-12 15:16:53,Áo thun Uniqlo,Thời Trang,1,251000,0.0,251000,TP.HCM,Q.12,Hoàn thành,1.3,
ORD006666,CUS010319,2024-03-25 03:32:48,Máy xay sinh tố Vitamix,Gia Dụng,1,530000,0.2,424000,Hà Nội,Hoàn Kiếm,Hoàn thành,1.7,5.0
ORD006667,CUS000208,2024-03-06 06:43:37,Vợt cầu lông Yonex,Thể Thao,9,826000,0.08,6839280,Hà Nội,Hoàn Kiếm,Hoàn thành,1.1,4.0
ORD006668,CUS016498,2024-03-08 07:47:52,Dầu ăn Simply 5L,FMCG,5,186000,0.0,930000,TP.HCM,Q.Gò Vấp,Hoàn thành,1.3,5.0
ORD006669,CUS023394,2024-03-11 09:59:09,Áo thun Uniqlo,Thời Trang,1,639000,0.16,536760,TP.HCM,,Hoàn thành,1.8,3.0
ORD006670,CUS006744,2024-03-08 00:19:49,Bóng đá Mikasa,Thể Thao,4,80000,0.17,265600,Hải Phòng,Hồng Bàng,Hoàn thành,3.5,
ORD006671,CUS025543,2024-03-09 10:19:14,Giày Nike Air Max,Thời Trang,4,91000,0.09,331240,TP.HCM,,Hoàn trả,1.7,2.0
ORD006672,CUS025178,2024-03-23 05:49:47,Giày Nike Air Max,Thời Trang,1,348000,0.35,226200,Hà Nội,Ba Đình,Đã hủy,1.1,2.0
ORD006673,CUS010735,2024-03-18 13:35:55,Nước mắm Phú Quốc 1L,FMCG,1,59000,0.0,59000,TP.HCM,Q.Bình Thạnh,Đã hủy,2.1,3.0
ORD006674,CUS020719,2024-03-02 18:54:14,Dầu gội Dove 650ml,FMCG,7,66000,0.23,355740,Hà Nội,,Hoàn thành,2.1,
ORD006675,CUS026963,2024-03-11 13:38:35,Máy xay sinh tố Vitamix,Gia Dụng,1,1589000,0.25,1191750,TP.HCM,Q.12,Đã hủy,1.4,
ORD006676,CUS002810,2024-03-20 08:53:32,iPhone 15 Pro,Điện Tử,1,2160000,0.18,1771200,TP.HCM,Q.12,Hoàn thành,1.9,4.0
ORD006677,CUS024069,2024-03-21 10:29:44,Kem đánh răng Colgate,FMCG,7,72000,0.18,413280,TP.HCM,Q.12,Hoàn thành,1.6,
ORD006678,CUS016209,2024-03-16 01:39:11,Ốp lưng iPhone 15,Phụ Kiện,1,52000,0.0,52000,Hà Nội,Cầu Giấy,Hoàn thành,1.1,
ORD006679,CUS026786,2024-03-06 00:45:44,iPad Pro 11,Điện Tử,1,502000,0.31,346380,TP.HCM,Q.12,Hoàn thành,2.0,5.0
ORD006680,CUS020970,2024-03-14 07:25:12,Sữa Vinamilk 1L,FMCG,1,68000,0.03,65960,Cần Thơ,Ninh Kiều,Đã hủy,2.9,
ORD006681,CUS022744,2024-03-02 12:25:58,Bàn ủi hơi nước Philips,Gia Dụng,4,963000,0.0,3852000,TP.HCM,Q.7,Hoàn thành,1.4,
ORD006682,CUS024400,2024-03-02 19:20:42,Bóng đá Mikasa,Thể Thao,5,183000,0.24,695400,TP.HCM,Q.1,Hoàn thành,1.2,4.0
ORD006683,CUS001620,2024-03-27 10:30:38,Nước mắm Phú Quốc 1L,FMCG,1,97000,0.0,97000,TP.HCM,Q.3,Hoàn thành,2.0,
ORD006684,CUS026758,2024-03-05 16:32:20,Găng tay boxing,Thể Thao,1,133000,0.26,98420,Đà Nẵng,Thanh Khê,Hoàn thành,4.0,4.0
ORD006685,CUS014539,2024-03-09 15:57:35,Giày Nike Air Max,Thời Trang,4,80000,0.0,320000,Hà Nội,Hoàng Mai,Hoàn trả,1.4,1.0
ORD006686,CUS006073,2024-03-10 16:12:26,Quần jeans Levi's 501,Thời Trang,8,207000,0.33,1109520,TP.HCM,,Hoàn thành,1.6,
ORD006687,CUS005366,2024-03-16 04:19:56,Cáp sạc nhanh USB-C,Phụ Kiện,5,296000,0.0,1480000,TP.HCM,,Hoàn thành,2.1,
ORD006688,CUS022999,2024-03-18 14:22:20,Thảm yoga Decathlon,Thể Thao,1,947000,0.04,909120,TP.HCM,,Hoàn thành,1.9,
ORD006689,CUS021381,2024-03-28 23:52:31,Sữa Vinamilk 1L,FMCG,1,25000,0.0,25000,Hà Nội,,Hoàn thành,2.1,4.0
ORD006690,CUS010920,2024-03-06 15:16:23,Dầu gội Dove 650ml,FMCG,1,26000,0.0,26000,Hà Nội,Hoàn Kiếm,Hoàn thành,1.3,3.0
ORD006691,CUS007398,2024-03-03 22:22:10,Dầu ăn Simply 5L,FMCG,9,103000,0.0,927000,TP.HCM,Q.3,Hoàn thành,1.9,
ORD006692,CUS014962,2024-03-28 20:00:36,Apple Watch Series 9,Điện Tử,4,806000,0.01,3191760,Hà Nội,Hoàn Kiếm,Hoàn thành,1.3,4.0
ORD006693,CUS013265,2024-03-01 17:55:53,Cáp sạc nhanh USB-C,Phụ Kiện,1,295000,0.47,156350,Hải Phòng,,Hoàn trả,2.6,
ORD006694,CUS001704,2024-03-27 08:57:05,Bóng đá Mikasa,Thể Thao,5,594000,0.18,2435400,Hà Nội,Long Biên,Hoàn thành,1.2,
ORD006695,CUS016019,2024-03-24 08:11:31,Sữa Vinamilk 1L,FMCG,2,113000,0.28,162720,TP.HCM,Q.Gò Vấp,Hoàn thành,1.3,
ORD006696,CUS012144,2024-03-22 22:55:39,Giày Nike Air Max,Thời Trang,2,214000,0.1,385200,Hà Nội,,Hoàn trả,0.9,1.0
ORD006697,CUS024221,2024-03-10 13:28:57,Áo khoác bomber,Thời Trang,1,457000,0.25,342750,TP.HCM,,Hoàn thành,2.3,3.0
ORD006698,CUS004596,2024-03-20 09:05:52,Tai nghe Sony WH-1000XM5,Điện Tử,1,3521000,0.11,3133690,TP.HCM,Q.1,Hoàn thành,1.0,
ORD006699,CUS001393,2024-03-12 12:30:17,Robot hút bụi Roomba,Gia Dụng,2,817000,0.21,1290860,TP.HCM,,Hoàn thành,1.5,
ORD006700,CUS011412,2024-03-22 08:01:54,Sữa Vinamilk 1L,FMCG,1,63000,0.31,43470,Hà Nội,Long Biên,Hoàn thành,1.1,5.0
ORD006701,CUS023736,2024-03-22 17:57:07,Quần jeans Levi's 501,Thời Trang,1,269000,0.0,269000,Hà Nội,,Hoàn thành,1.8,5.0
ORD006702,CUS025576,2024-03-21 12:40:43,Máy lọc không khí Xiaomi,Gia Dụng,1,287000,0.0,287000,TP.HCM,,Hoàn trả,1.4,
ORD006703,CUS017312,2024-03-13 10:27:58,Giá đỡ laptop,Phụ Kiện,2,67000,0.2,107200,Hà Nội,Đống Đa,Hoàn thành,1.5,5.0
ORD006704,CUS014577,2024-03-14 02:10:06,Samsung Galaxy S24,Điện Tử,1,615000,0.06,578100,Đà Nẵng,,Hoàn thành,4.5,
